x,result
-4.30000000000002,-0.4374744312171038
-4.200000000000021,-0.5624993682224942
-4.100000000000021,-0.702480784028671
-4.000000000000021,-0.8636911544505791
-3.9000000000000212,-1.0554929091908487
-3.800000000000021,-1.292731079590556
-3.700000000000021,-1.6006836193849607
-3.600000000000021,-2.0264790698869124
-3.500000000000021,-2.6696164849686754
-3.400000000000021,-3.7833373375600243
-3.3000000000000207,-6.259947539435177
-3.2000000000000206,-17.101660378608624
-3.1000000000000205,24.028841576735324
-3.0000000000000204,7.015252551433422
-2.9000000000000203,4.058352716555455
-2.8000000000000203,2.8127034948256995
-2.70000000000002,2.1153830206570903
-2.60000000000002,1.6622434007135019
-2.50000000000002,1.3386481283042073
-2.40000000000002,1.0916860263791015
-2.30000000000002,0.893484463297481
-2.2000000000000197,0.727895776004824
-2.1000000000000196,0.584847806459491
-2.0000000000000195,0.4576575543603094
-1.9000000000000195,0.3416353554965689
-1.8000000000000194,0.23330353485403135
-1.7000000000000193,0.12992746433823338
-1.6000000000000192,0.029211978199963958
-1.500000000000019,-0.07091484430263326
-1.400000000000019,-0.17247672583178036
-1.300000000000019,-0.27761564654110477
-1.2000000000000188,-0.3887795693681831
-1.1000000000000187,-0.5089681052390407
-1.0000000000000187,-0.6420926159343043
-0.9000000000000187,-0.7935511478422868
-0.8000000000000187,-0.9712146006504379
-0.7000000000000187,-1.187241832126634
-0.6000000000000187,-1.461695947078043
-0.5000000000000188,-1.8304877217123718
-0.4000000000000188,-2.3652224200389864
-0.3000000000000188,-3.232728143765615
-0.2000000000000188,-4.9331548755864105
-0.1000000000000188,-9.966644423257387
-1.8790524691780774E-14,Infinity
0.09999999999998122,9.966644423261199
0.19999999999998122,4.933154875587371
0.2999999999999812,3.2327281437660407
0.39999999999998126,2.3652224200392333
0.49999999999998124,1.8304877217125342
0.5999999999999812,1.4616959470781608
0.6999999999999812,1.1872418321267248
0.7999999999999812,0.9712146006505108
0.8999999999999811,0.7935511478423479
0.9999999999999811,0.6420926159343572
1.0999999999999812,0.508968105239088
1.1999999999999813,0.38877956936822633
1.2999999999999814,0.27761564654114523
1.3999999999999815,0.172476725831819
1.4999999999999816,0.07091484430267089
1.5999999999999817,-0.02921197819992647
1.6999999999999817,-0.12992746433819524
1.7999999999999818,-0.23330353485399183
1.899999999999982,-0.3416353554965269
1.999999999999982,-0.457657554360264
2.099999999999982,-0.58484780645944
2.199999999999982,-0.7278957760047665
2.299999999999982,-0.893484463297413
2.399999999999982,-1.091686026379019
2.4999999999999822,-1.3386481283041016
2.5999999999999823,-1.6622434007133582
2.6999999999999824,-2.115383020656884
2.7999999999999825,-2.81270349482535
2.8999999999999826,-4.058352716554766
2.9999999999999827,-7.015252551431486
3.0999999999999828,-24.028841576710594
3.199999999999983,17.10166037861813
3.299999999999983,6.259947539436667
3.399999999999983,3.783337337560603
3.499999999999983,2.669616484968982
3.599999999999983,2.0264790698871082
3.6999999999999833,1.600683619385095
3.7999999999999834,1.2927310795906561
3.8999999999999835,1.0554929091909289
3.9999999999999836,0.8636911544506451
4.099999999999984,0.7024807840287265
4.199999999999983,0.5624993682225433
4.299999999999983,0.43747443121714824
4.399999999999983,0.32296364038201975
4.499999999999982,0.21564123255281276
4.599999999999982,0.11286458921836172
4.6999999999999815,0.012389614272088076
4.799999999999981,-0.0878358683528046
4.899999999999981,-0.18984362912359032
4.9999999999999805,-0.2958129155327247
5.09999999999998,-0.4082650123485055
5.19999999999998,-0.5303233938118082
5.299999999999979,-0.6661011930225137
5.399999999999979,-0.8213276957769409
5.499999999999979,-1.0044355348764908
5.599999999999978,-1.2285868315871302
5.699999999999978,-1.5157702904305392
5.799999999999978,-1.9059736612915474
5.899999999999977,-2.4807069228701635
5.999999999999977,-3.4363530041798356
6.0999999999999766,-5.397754287423235
6.199999999999976,-11.99361246116795
6.299999999999976,59.46619211380567
6.3999999999999755,8.521593262111375
6.499999999999975,4.5397344728816025
6.599999999999975,3.0501008958889173
6.699999999999974,2.258573119744596
6.799999999999974,1.7595102183466291
6.899999999999974,1.4102161544654055
6.999999999999973,1.1475154224051962
7.099999999999973,0.9390613712821573
7.199999999999973,0.7665061699511045
7.299999999999972,0.6185969708034319
7.399999999999972,0.48797527208027186
7.499999999999972,0.3695472563090484
7.599999999999971,0.2595874945437738
7.699999999999971,0.15521027369615337
7.7999999999999705,0.05403412962752993
7.89999999999997,-0.04605087777705128
7.99999999999997,-0.14706506394944988
8.09999999999997,-0.25110497193856984
8.199999999999969,-0.36052284958279684
8.299999999999969,-0.4781537494631149
8.399999999999968,-0.6076402031431167
8.499999999999968,-0.7539406624946364
8.599999999999968,-0.9241867230748669
8.699999999999967,-1.1292328687781583
8.799999999999967,-1.3866800701337745
8.899999999999967,-1.7273436785835534
8.999999999999966,-2.2108454109989863
9.099999999999966,-2.969998326388835
9.199999999999966,-4.373655153213886
9.299999999999965,-7.972599908395776
9.399999999999965,-40.35018667544709
9.499999999999964,13.268892733298184
9.599999999999964,5.6485173929453225
9.699999999999964,3.5412226286826938
9.799999999999963,2.538824718351823
9.899999999999963,1.9434347440773425
9.999999999999963,1.5423510453570433
