x,result
-10.0,0.011733485442523388
-9.9,0.015565846136260471
-9.8,0.005229394006515023
-9.700000000000001,6.270101772528254E-4
-9.600000000000001,1.90990092559485E-5
-9.500000000000002,2.679867498189797E-8
-9.400000000000002,-4.439726352773744E-12
-9.300000000000002,-1.1049420587564821E-7
-9.200000000000003,-1.5765302854159678E-6
-9.100000000000003,-3.4698650974467454E-6
-9.000000000000004,-2.3694111382849975E-6
-8.900000000000004,-4.929469316538466E-7
-8.800000000000004,-1.692479710317706E-8
-8.700000000000005,-5.103983985854462E-12
-8.600000000000005,1.5345534171465266E-13
-8.500000000000005,1.521569884067818E-8
-8.400000000000006,1.8082034518998281E-6
-8.300000000000006,3.112575136344696E-5
-8.200000000000006,1.8929709626940448E-4
-8.100000000000007,5.364724334534632E-4
-8.000000000000007,7.056809611296987E-4
-7.9000000000000075,2.0162662945461712E-4
-7.800000000000008,7.223045898458228E-4
-7.700000000000008,0.016438214051578647
-7.6000000000000085,0.15375870548915335
-7.500000000000009,1.3929917918732744
-7.400000000000009,18.291866469836247
-7.30000000000001,1477.0650715006861
-7.20000000000001,-1861.9190498032258
-7.10000000000001,-302.7747718063541
-7.000000000000011,-5719805.4952659365
-6.900000000000011,0.7180491405901395
-6.800000000000011,3.93251139204161E-5
-6.700000000000012,-4.943208235961548E-4
-6.600000000000012,-2.671928915677583E-4
-6.500000000000012,-2.8629729892543737E-5
-6.400000000000013,-3.9629047902305497E-7
-6.300000000000013,-4.049674467462625E-13
-6.2000000000000135,1.8011645088093222E-8
-6.100000000000014,2.095066346247766E-6
-6.000000000000014,1.5028450711780944E-5
-5.900000000000015,3.0124120698449494E-5
-5.800000000000015,2.5208521549468665E-5
-5.700000000000015,1.0343488379031827E-5
-5.600000000000016,4.641502816170796E-6
-5.500000000000016,-4.056599714929643E-21
-5.400000000000016,-1.465310673659055E-6
-5.300000000000017,-8.587738881233017E-7
-5.200000000000017,-8.062183345079439E-7
-5.100000000000017,-4.731232796992089E-7
-5.000000000000018,-1.455610865613272E-7
-4.900000000000018,-1.4659379949317684E-8
-4.8000000000000185,-9.310054215099399E-11
-4.700000000000019,-3.901787273803447E-17
-4.600000000000019,-4.7446266610606345E-9
-4.5000000000000195,-2.409497033432762E-6
-4.40000000000002,-2.3610778879712158E-4
-4.30000000000002,-0.017723158607634033
-4.200000000000021,-2.875371662271441
-4.100000000000021,14782.260610496041
-4.000000000000021,1319437.5988225997
-3.9000000000000212,-1.7910758355481815
-3.800000000000021,2.705287628718143E-8
-3.700000000000021,0.01446237201669392
-3.600000000000021,0.013950560944126406
-3.500000000000021,0.00394340365760349
-3.400000000000021,3.909205395218565E-4
-3.3000000000000207,8.630569445091816E-6
-3.2000000000000206,3.973193772718045E-9
-3.1000000000000205,-1.3888852467117634E-10
-3.0000000000000204,-2.1348308820947306E-7
-2.9000000000000203,-1.98387612139778E-6
-2.8000000000000203,-3.5125366822719633E-6
-2.70000000000002,-1.992175564393209E-6
-2.60000000000002,-3.269703604502233E-7
-2.50000000000002,-7.1459249838923765E-9
-2.40000000000002,-2.9781763050476654E-13
-2.30000000000002,3.911356986816234E-12
-2.2000000000000197,4.239258462423683E-8
-2.1000000000000196,3.215510346038918E-6
-2.0000000000000195,4.481752629416053E-5
-1.9000000000000195,2.371489395869009E-4
-1.8000000000000194,5.954832026255139E-4
-1.7000000000000193,6.693662689392553E-4
-1.6000000000000192,9.558805594471553E-5
-1.500000000000019,0.0014630936850852125
-1.400000000000019,0.02446693500230554
-1.300000000000019,0.22099637060428104
-1.2000000000000188,2.06299744668794
-1.1000000000000187,30.894017273074503
-1.0000000000000187,6974.152333037345
-0.9000000000000187,-987.5537780219688
-0.8000000000000187,-320.11114490850923
-0.7000000000000187,3187.893551271104
-0.6000000000000187,0.219028582335394
-0.5000000000000188,-1.574144535110314E-7
-0.4000000000000188,-5.254261415342502E-4
-0.3000000000000188,-2.0313154353392667E-4
-0.2000000000000188,-1.676116690104642E-5
-0.1000000000000188,-1.3092642436735376E-7
-1.8790524691780774E-14,NaN
0.09999999999998122,-2.3594363407489665
0.19999999999998122,-2.1049597628355534
0.2999999999999812,-2.0992961076661123
0.39999999999998126,-2.2563616743034953
0.49999999999998124,-2.5919972033391776
0.5999999999999812,-3.193043708346939
0.6999999999999812,-4.290285000181244
0.7999999999999812,-6.595963306594584
0.8999999999999811,-13.692666002842797
0.9999999999999811,-7.599397758019162E13
1.0999999999999812,15.120581525378821
1.1999999999999813,8.004340435925108
1.2999999999999814,5.6646718650406065
1.3999999999999815,4.516498178458841
1.4999999999999816,3.843193229419789
1.5999999999999817,3.4061273292281413
1.6999999999999817,3.103193411833529
